"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GLRX",0.0872975161672522,0.169870526651237,0.405,0.436,1
"GRAP2",0.0887592013087956,0.190470298901389,0.238,0.239,1
"COX6C",0.0890308439592641,0.106407230533599,0.683,0.753,1
"ZDHHC12",0.0898752975310522,0.153262680210062,0.136,0.129,1
"APBB1IP",0.0958109163193149,0.11628210975146,0.603,0.671,1
"MRPL52",0.0971362644421422,0.146904814257446,0.3,0.313,1
"ARPC4",0.0971492764442773,0.121663537236071,0.636,0.705,1
"ELOB",0.0987569738653838,0.10183981829483,0.682,0.745,1
"TFAM",0.0988606548356655,0.179058859933596,0.234,0.238,1
"SLAMF7",0.0992951537439349,0.171490792776928,0.355,0.381,1
"CYB561D2",0.100826277486977,0.193037999218356,0.272,0.287,1
"SNRPC",0.101134097776347,0.19800542328521,0.274,0.293,1
"SNRPG",0.101414532337147,0.157815114218205,0.459,0.521,1
"RAN",0.101512064668513,0.112834612139627,0.62,0.691,1
"NDUFA11",0.103466620597704,0.145085226883535,0.511,0.576,1
"HIST1H1C",0.105138305117025,0.177342371678108,0.23,0.232,1
"TUBA1C",0.106308848481944,0.159957613006341,0.141,0.134,1
"DBI",0.108520946385748,0.102820154205977,0.663,0.723,1
"SEPTIN6",0.109565249852818,0.145091713230247,0.467,0.521,1
"TGS1",0.109654680858889,0.135830882722209,0.223,0.222,1
"LDHB",0.111338202611095,0.17041912469371,0.464,0.524,1
"ATP6V1G1",0.111396414428959,0.123354355745591,0.53,0.597,1
"C12orf57",0.111646193713296,0.179037352030112,0.613,0.685,1
"ZNF706",0.112215059892306,0.139410554928948,0.314,0.331,1
"OSTC",0.113015989995991,0.151302685516641,0.351,0.379,1
"POMP",0.114977287930394,0.15929181505916,0.466,0.525,1
"COIL",0.116192646449124,0.126056239366325,0.114,0.105,1
"PCSK5",0.1183350597652,0.173809994736767,0.134,0.127,1
"CCDC107",0.125329262922929,0.14730932178871,0.411,0.463,1
"CD79B",0.125707971949393,0.121411427270883,0.113,0.104,1
"LAMTOR4",0.126841501937394,0.135192734743797,0.543,0.614,1
"IL2RB",0.127197855007182,0.139929750213788,0.621,0.696,1
"BANF1",0.128828247898252,0.146352492638123,0.448,0.493,1
"NDUFC1",0.130496455446485,0.193192104701415,0.25,0.264,1
"OXNAD1",0.130922632608376,0.122344548924275,0.121,0.112,1
"AC245407.2",0.132016984551828,0.156528452924537,0.166,0.162,1
"PSMA2",0.134405924448762,0.131644965951399,0.459,0.525,1
"RBM8A",0.136157466111084,0.102064037433226,0.585,0.649,1
"METTL23",0.137124167553393,0.176433534684706,0.224,0.229,1
"MATK",0.141393030814467,0.133913171783934,0.63,0.71,1
"PSMA3",0.14139636299474,0.176194049371875,0.309,0.335,1
"GSTO1",0.143335271044195,0.155019257642648,0.264,0.275,1
"MRPL57",0.14389691759639,0.158596352624985,0.294,0.309,1
"GABPB1-IT1",0.144489199802811,0.100895002615521,0.176,0.211,1
"SSBP1",0.153623985026303,0.147368368076585,0.401,0.445,1
"TMEM208",0.157031158088346,0.168066246030822,0.186,0.187,1
"TNFRSF1A",0.159612006620691,0.197503484668427,0.291,0.315,1
"NRBF2",0.161185125549791,0.159499987662605,0.232,0.238,1
"ITPA",0.16261117670375,0.166137617545286,0.236,0.243,1
"HIGD2A",0.164001395116563,0.122949358922839,0.515,0.572,1
"CDC42EP3",0.166961217713014,0.130551564140309,0.377,0.406,1
"IMP3",0.170151729553166,0.160783253138619,0.331,0.361,1
"MAGOH",0.172032291813784,0.144114946276145,0.363,0.401,1
"NHP2",0.172330593811549,0.159390985964171,0.237,0.244,1
"TMEM35B",0.173373927781704,0.168353387098171,0.326,0.353,1
"MRPS34",0.18167300699083,0.176612521021016,0.298,0.321,1
"NDUFAB1",0.182029165566374,0.184399847893419,0.319,0.349,1
"PRDX1",0.182532359949663,0.167325108901924,0.317,0.34,1
"TBCB",0.189631340958972,0.154085322713409,0.459,0.525,1
"MGST3",0.190572850476463,0.177465945691538,0.297,0.32,1
"MALSU1",0.193459977643792,0.12601399016783,0.115,0.11,1
"NDUFS8",0.200871927693817,0.146418729495206,0.354,0.391,1
"ZNF428",0.201949631341265,0.160260988138812,0.314,0.345,1
"MRPL27",0.206760592414214,0.15788296884579,0.151,0.148,1
"NDUFB7",0.207437527989207,0.133040168080207,0.517,0.581,1
"GPX4",0.208604487390838,0.117262109170397,0.449,0.498,1
"SNRNP35",0.211655061913343,0.115488534434607,0.125,0.119,1
"TSPO",0.221524951924024,0.108255057762306,0.428,0.47,1
"TUBA1A",0.223179628346628,0.144776586254835,0.438,0.481,1
"ENO1",0.223696637623832,0.110612973279909,0.614,0.684,1
"CUTA",0.22531002330253,0.111058806102518,0.524,0.588,1
"GTF2H5",0.227149079230445,0.164397959791741,0.19,0.192,1
"TRA2B",0.229681814980968,0.161373645436665,0.427,0.473,1
"GPKOW",0.24154282963307,0.116473476314419,0.101,0.095,1
"NDUFS6",0.244017534419292,0.158071450396603,0.38,0.428,1
"ANP32A",0.247343973880107,0.11864546851535,0.457,0.515,1
"LSM7",0.249276073060129,0.13397489683092,0.424,0.474,1
"PARVG",0.260411029027807,0.164862663856138,0.219,0.227,1
"PGLS",0.274988150496105,0.144042033139518,0.29,0.309,1
"PPP1R15A",0.275584880509376,0.141808099443621,0.438,0.474,1
"C1QBP",0.280421587386738,0.171147382240712,0.272,0.294,1
"MYDGF",0.287091067507169,0.120345062998831,0.311,0.378,1
"NR4A2",0.287565608168626,-0.344132760019583,0.723,0.708,1
"ZYX",0.289285139362479,0.17809471948768,0.464,0.525,1
"OCIAD2",0.29411860608592,0.148856223297846,0.201,0.207,1
"MANF",0.298077904692626,0.155060271857823,0.307,0.329,1
"UXT",0.300654438549537,0.14299051206362,0.478,0.544,1
"TRMT6",0.303707876439096,0.111649631159369,0.103,0.099,1
"AP2S1",0.305711888652866,0.155414931367622,0.339,0.379,1
"ISG15",0.309210802992073,0.159167356258666,0.341,0.37,1
"TMEM50A",0.315264410694096,0.101440542611865,0.563,0.641,1
"SNRPE",0.321283644726523,0.139687070798073,0.267,0.284,1
"HSP90AA1",0.32370212360938,0.212374002763001,0.925,0.953,1
"HCLS1",0.324673683996983,0.104690014273198,0.67,0.748,1
"RNF130",0.326154561463002,0.140079462569775,0.146,0.145,1
"NENF",0.331001496763972,0.1151417135462,0.152,0.176,1
"KLF6",0.338273185025352,0.104507032609889,0.684,0.736,1
"LGALS1",0.339335596853395,0.112778388121746,0.652,0.688,1
"SEPTIN1",0.341000995675825,0.145748005430207,0.482,0.533,1
"GPI",0.34330063500081,0.104693278497572,0.294,0.35,1
"DNAJC19",0.343418082691059,0.162173539680536,0.222,0.234,1
"TRAPPC4",0.346500790776166,0.135174418766007,0.229,0.239,1
"ZFAND6",0.352997823759432,0.115093341431834,0.273,0.325,1
