"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PSME4",4.60784733730162e-15,-0.197759422041483,0.095,0.21,1.2269315105033e-10
"RHOBTB3",4.86909532074973e-15,-0.273392695067365,0.197,0.358,1.29649401105603e-10
"GPBP1",5.717836086671e-15,-0.340305854107739,0.183,0.336,1.52248821479789e-10
"MRPS5",5.74306970275167e-15,-0.347481592089059,0.153,0.292,1.52920716975169e-10
"NFATC2IP",5.7673777775991e-15,-0.295671979443143,0.081,0.185,1.53567968084131e-10
"OAZ2",6.13495868938596e-15,-0.200269544234132,0.099,0.215,1.6335554502228e-10
"VPS8",6.40879092282591e-15,-0.190046040519906,0.068,0.164,1.70646875902086e-10
"LINC-PINT",6.58154739906523e-15,-0.243884640452912,0.165,0.314,1.7524686259491e-10
"ZNF141",6.91316208234837e-15,-0.209883379794569,0.132,0.267,1.8407676676669e-10
"CHD2",7.01198281906282e-15,-0.345803434288197,0.136,0.267,1.86708066523186e-10
"RALGAPA1",7.16141461890436e-15,-0.295653224475282,0.136,0.268,1.90686987057566e-10
"PHIP",7.17679787761011e-15,-0.252833373740859,0.173,0.323,1.91096597087124e-10
"HNRNPL",7.24964893634083e-15,-0.325916683418494,0.08,0.181,1.93036402227947e-10
"PM20D2",7.40527109122365e-15,-0.236544856520214,0.04,0.115,1.97180153346012e-10
"MKNK1",7.6599605310194e-15,-0.320318750360064,0.066,0.159,2.03961769059453e-10
"DNAJC7",7.89499782576479e-15,-0.216871386496869,0.122,0.249,2.10220107106639e-10
"AL353622.1",7.90690528978984e-15,-0.117650264548109,0.043,0.121,2.10537167151234e-10
"ELF2",8.19015409121355e-15,-0.235635576592435,0.104,0.221,2.18079232986743e-10
"RASGRP3",8.27818761656607e-15,-0.222081123506534,0.098,0.213,2.20423301666305e-10
"ABCA9",8.70446304453443e-15,-0.677125220595291,0.067,0.156,2.31773737486818e-10
"CEP95",1.00055879499774e-14,-0.242969303214008,0.066,0.159,2.66418790344049e-10
"PFKFB2",1.02747368468409e-14,-0.245945410861925,0.048,0.129,2.73585418020832e-10
"FPGT",1.04812796448926e-14,-0.202004875461088,0.033,0.101,2.79085033104555e-10
"NSD3",1.04977082830655e-14,-0.318191494207242,0.18,0.331,2.79522478453185e-10
"CEP170",1.12468447701909e-14,-0.367307908786646,0.077,0.177,2.99469735695874e-10
"ARL10",1.15685386352736e-14,-0.290734069393079,0.05,0.131,3.08035478241431e-10
"NUTM2B-AS1",1.17167213748982e-14,-0.240445805240431,0.097,0.21,3.11981140049414e-10
"UBR5",1.20238903151722e-14,-0.273079680347033,0.12,0.244,3.2016012742209e-10
"MTR",1.25979005065729e-14,-0.288510973856971,0.131,0.259,3.35444296788516e-10
"AGL",1.27637140094695e-14,-0.210333166873904,0.087,0.194,3.39859412930143e-10
"CEPT1",1.29732385532992e-14,-0.260716222498771,0.055,0.14,3.45438422958699e-10
"CPNE5",1.33865651949613e-14,-0.220677899468104,0.089,0.197,3.56444071446234e-10
"ADAM19",1.39443253285083e-14,-0.238462255070892,0.04,0.114,3.71295550522189e-10
"PIGG",1.42239590493e-14,-0.264799534435349,0.035,0.104,3.78741357605712e-10
"SDCCAG8",1.44683390164208e-14,-0.201482633549328,0.085,0.191,3.85248462990237e-10
"CDK5RAP3",1.50180241148368e-14,-0.360719663424014,0.043,0.118,3.99884928105759e-10
"SMTN",1.52919001168588e-14,-0.147904405442226,0.095,0.207,4.07177424411599e-10
"LINC01278",1.58188045448855e-14,-0.382842492990719,0.051,0.132,4.21207308616666e-10
"RSRP1",1.59598736282938e-14,-0.427913758977022,0.32,0.505,4.24963555100579e-10
"UPF2",1.64233896129202e-14,-0.229502986300134,0.104,0.219,4.37305595223227e-10
"SPATA6",1.65280385395271e-14,-0.435640622404285,0.049,0.128,4.40092082191989e-10
"MRPL42",1.7761089944034e-14,-0.225106362262496,0.092,0.2,4.72924541939794e-10
"BRD2",1.78527854086343e-14,-0.354873668512147,0.068,0.159,4.75366117075706e-10
"ZBTB16",1.80306529947573e-14,-0.32445222731508,0.151,0.287,4.80102197291403e-10
"EPG5",1.81171737110597e-14,-0.231334193959781,0.059,0.147,4.82405984404387e-10
"VWA8",1.85570409109021e-14,-0.157629243374816,0.042,0.117,4.94118328334592e-10
"CAND1",1.92094217469984e-14,-0.219529939171099,0.092,0.202,5.11489272857326e-10
"PBRM1",1.98255583637237e-14,-0.302446254891034,0.096,0.207,5.2789514255087e-10
"C1QA",2.1763850015909e-14,-0.444886567660863,0.038,0.109,5.79506034373609e-10
"IVNS1ABP",2.21134204375002e-14,-0.213168539625474,0.08,0.181,5.88814045989318e-10
"TCERG1",2.26462821951224e-14,-0.30614169357832,0.07,0.164,6.03002556009525e-10
"ZNF280D",2.28343688660911e-14,-0.229029729331,0.155,0.297,6.08010739797407e-10
"PARP14",2.3427712482925e-14,-0.563006899239826,0.075,0.169,6.23809700282845e-10
"MBD4",2.38603579693875e-14,-0.154385940010584,0.082,0.185,6.35329751650882e-10
"CCDC130",2.47705204151316e-14,-0.201448723021519,0.058,0.145,6.59564647093708e-10
"BIRC6",2.53141417411842e-14,-0.327601107396941,0.146,0.279,6.74039652142511e-10
"SGCE",2.54256612197165e-14,-0.21695525350567,0.054,0.139,6.77009081297391e-10
"NAV2",2.66408365243248e-14,-0.334154942408519,0.076,0.174,7.09365554133196e-10
"HIBCH",2.68446001003661e-14,-0.177814366865919,0.079,0.18,7.14791166872449e-10
"CBLB",2.7129429826949e-14,-0.242046567898955,0.165,0.311,7.2237532800217e-10
"RNF170",2.72767844548971e-14,-0.180536225564887,0.045,0.123,7.26298939680545e-10
"RAB30-DT",2.84835736810417e-14,-0.24572012899628,0.134,0.267,7.58432116405097e-10
"TLK2",2.94381999454371e-14,-0.24195246951521,0.045,0.121,7.83850949947153e-10
"TNNT1",2.99040989852182e-14,-0.313659889728494,0.034,0.101,7.96256443679406e-10
"CFAP298",2.99263076803492e-14,-0.221765582513288,0.057,0.142,7.96847794604659e-10
"ANKS3",3.09384013707745e-14,-0.254020944408501,0.045,0.121,8.23796813299614e-10
"FGFR1",3.30455330996419e-14,-0.236996013068082,0.092,0.2,8.79903409844165e-10
"MYCBP2",3.32459059423044e-14,-0.32413758255302,0.174,0.319,8.85238737525739e-10
"CRYZL1",3.63094140895638e-14,-0.197342009749464,0.056,0.14,9.66810768962815e-10
"UQCR10",3.81043630830263e-14,0.742672508942726,0.321,0.183,1.01460487581174e-09
"SUCLG2-AS1",3.84663185129132e-14,-0.28486163854503,0.036,0.106,1.02424266304334e-09
"NRDC",3.8539553378078e-14,-0.353440823776401,0.141,0.268,1.02619268779808e-09
"XPO1",4.27605371797573e-14,-0.227837637480689,0.115,0.235,1.1385848234854e-09
"TULP3",4.29009876518956e-14,-0.203371578757835,0.044,0.12,1.14232459820702e-09
"TIA1",4.4253785394067e-14,-0.213252164496632,0.122,0.246,1.17834554368782e-09
"DAAM1",4.85906452942463e-14,-0.43191142077455,0.226,0.388,1.2938231122499e-09
"HEXA",4.87120441536233e-14,-0.225223639868061,0.067,0.159,1.29705559967853e-09
"NCKAP5",4.90340077307165e-14,-0.227952959262756,0.053,0.136,1.30562852384579e-09
"CDC37",4.94403615388356e-14,-0.244850368628957,0.187,0.339,1.31644850669458e-09
"MBTPS1",4.95929772759428e-14,-0.149145555826074,0.123,0.249,1.32051220592653e-09
"VPS45",4.97509792169877e-14,-0.186496905840997,0.066,0.158,1.32471932361073e-09
"PCSK7",5.21134979754904e-14,-0.280563376052911,0.213,0.372,1.38762611059338e-09
"PTK2",5.40872139079504e-14,-0.257860048342176,0.07,0.162,1.440180244727e-09
"TARDBP",5.65658399000292e-14,-0.134115587670596,0.114,0.235,1.50617861901808e-09
"METTL14",5.75078486615505e-14,-0.365936398916269,0.038,0.107,1.5312614863111e-09
"MAP4K3",5.92763427445081e-14,-0.236572465948589,0.055,0.139,1.57835117825802e-09
"RUFY3",5.98283849172314e-14,-0.27837028363296,0.131,0.257,1.59305040519112e-09
"EXOC7",6.15970353957742e-14,-0.2197868516201,0.082,0.181,1.64014426148328e-09
"R3HDM1",6.21794146873508e-14,-0.265439774883046,0.04,0.112,1.65565127488009e-09
"CCDC171",6.28675085988232e-14,-0.357091908638928,0.041,0.112,1.67397315146087e-09
"SUGP2",6.34105061515364e-14,-0.19302044824996,0.143,0.276,1.68843154729696e-09
"TRIM8",6.53159541465377e-14,-0.343929073208652,0.064,0.151,1.73916791105986e-09
"RASSF8",6.54681086608235e-14,-0.171730886439796,0.047,0.125,1.74321932931175e-09
"KDM5A",6.64601463608314e-14,-0.324648879395292,0.198,0.352,1.76963431714986e-09
"SIK3",6.74182672175224e-14,-0.215277429059229,0.055,0.139,1.79514620120097e-09
"GRIPAP1",6.78775971971217e-14,-0.255323224326508,0.042,0.115,1.80737678056776e-09
"MPP3",7.14223145716872e-14,-0.103100972133878,0.053,0.136,1.90176197010031e-09
"KLHL7",7.17807126744231e-14,-0.208069320775021,0.072,0.166,1.91130503638186e-09
"AC092338.3",7.36232000775958e-14,-0.132694255873479,0.045,0.121,1.96036494846614e-09
"TUBGCP2",7.41945149284728e-14,-0.197277284827121,0.059,0.145,1.97557734900045e-09
"LTBP4",7.64489662181038e-14,-0.612220707039048,0.129,0.244,2.03560662348945e-09
"SLF2",7.79434810670617e-14,-0.202110956970915,0.135,0.265,2.07540107037265e-09
"ESF1",8.01975403142258e-14,-0.301707847415444,0.082,0.181,2.13541990594689e-09
"SPAG9",8.06134536175374e-14,-0.313950537308885,0.183,0.328,2.14649442947417e-09
"JUND",8.06925275928069e-14,-0.560876575867256,0.153,0.276,2.14859993221367e-09
"USP53",8.28642757120081e-14,-0.301824072957361,0.196,0.352,2.20642706938364e-09
"PHF14",8.46512151737504e-14,-0.292854660442083,0.091,0.196,2.25400790643145e-09
"AP2A2",8.9514065273742e-14,-0.354607106379173,0.055,0.136,2.38349101604393e-09
"MTHFR",8.98898123556187e-14,-0.155927868953055,0.08,0.18,2.39349603359306e-09
"KIAA0319L",9.00798725665069e-14,-0.29150106914175,0.081,0.18,2.39855676682838e-09
"MSL1",1.01318251624389e-13,-0.368931952149997,0.081,0.178,2.6978010860026e-09
"BCL6",1.03385939666233e-13,-0.396562866523367,0.047,0.121,2.75285741549278e-09
"TNNT2",1.04669773000611e-13,0.221199276558131,0.908,0.774,2.78704204568727e-09
"RPL18",1.07811843411215e-13,0.858013864123756,0.346,0.219,2.87070595451041e-09
"CARF",1.09917757977255e-13,-0.130335586913821,0.061,0.148,2.92678014166037e-09
"NDUFB7",1.101149418594e-13,0.940230914347351,0.247,0.123,2.93203055689025e-09
"RNF213",1.10886495108524e-13,-0.475608061331991,0.157,0.284,2.95257470525467e-09
"COQ6",1.13707990470532e-13,-0.221704724506998,0.043,0.117,3.02770266225886e-09
"AGGF1",1.15639940899985e-13,-0.211150751046691,0.053,0.134,3.07914470634391e-09
"ZNF514",1.18183149063478e-13,-0.286245031238806,0.043,0.115,3.14686271011323e-09
"ELP2",1.18492715778475e-13,-0.178001004558618,0.075,0.17,3.15510554303344e-09
"ITGA11",1.19775338250899e-13,-0.380725465297309,0.056,0.137,3.18925793160668e-09
"RPS3",1.22323385609285e-13,0.923499401725549,0.312,0.183,3.25710478861843e-09
"CLDN12",1.24171690614028e-13,-0.196033685995846,0.047,0.123,3.30631960597971e-09
"TNFAIP2",1.30114387959487e-13,-0.705287757969923,0.068,0.156,3.46455580819726e-09
"CHPT1",1.30956343634471e-13,-0.185356099593178,0.139,0.27,3.48697456195507e-09
"PPP1R15A",1.3614617822321e-13,-0.508318894560707,0.073,0.162,3.62516428754941e-09
"CELF1",1.36515902796809e-13,-0.325853877016233,0.13,0.252,3.63500894377062e-09
"RPL31",1.3663807496545e-13,0.840498483343663,0.277,0.145,3.63826202210503e-09
"DPH7",1.40146370685923e-13,-0.123335112040114,0.038,0.107,3.73167741225408e-09
"ALPK3",1.4026841786242e-13,-0.293525652744432,0.148,0.279,3.73492716242267e-09
"ZNF44",1.47195852034283e-13,-0.251967232378286,0.038,0.107,3.91938395211686e-09
"RDH5",1.47993865116154e-13,-0.164013462593545,0.067,0.158,3.94063264644784e-09
"MIR29B2CHG",1.48009711585313e-13,-0.296243894445233,0.179,0.326,3.94105459038213e-09
"GPATCH2L",1.54847569916953e-13,-0.305069364023882,0.224,0.385,4.12312624417871e-09
"PIP5K1A",1.5607453502804e-13,-0.276666887147884,0.043,0.115,4.15579664419163e-09
"GPSM1",1.56440064374025e-13,-0.317088473512233,0.038,0.107,4.16552959408717e-09
"KLHL3",1.57727580914948e-13,-0.181739720629053,0.119,0.24,4.19981229702231e-09
"TLE2",1.58367393335558e-13,-0.325926688321006,0.035,0.101,4.2168485823459e-09
"CENPC",1.58624133713052e-13,-0.28813091182631,0.098,0.205,4.22368480837742e-09
"CNTLN",1.65478809203241e-13,-0.271607506994847,0.042,0.114,4.40620425265469e-09
"NDUFA1",1.6634852445088e-13,0.640086290407943,0.289,0.15,4.42936216055359e-09
"LARGE1",1.80859422093903e-13,-0.229909025052778,0.038,0.107,4.81574383209436e-09
"DPY19L2",1.87312049074704e-13,-0.221404273002174,0.141,0.271,4.98755793071214e-09
"ZFP36L1",1.89735275237491e-13,-0.719309889795705,0.178,0.308,5.05208117374868e-09
"HNRNPDL",1.95063714506973e-13,-0.349018281574,0.324,0.506,5.19396152617717e-09
"CAMK2B",2.03077170487234e-13,-0.149012712392368,0.122,0.246,5.40733581856357e-09
"RUFY2",2.11511020232932e-13,-0.304006904311216,0.06,0.144,5.63190393574228e-09
"LINC00923",2.15652814123231e-13,-0.166220610409519,0.056,0.139,5.74218748165926e-09
"ENGASE",2.23293932677917e-13,-0.187414630864409,0.041,0.112,5.9456475454149e-09
"KIAA0586",2.30469140861074e-13,-0.202335572019257,0.07,0.161,6.13670181370781e-09
"METTL17",2.42885752490157e-13,-0.246906556910319,0.041,0.11,6.46731893155542e-09
"NFX1",2.47681334321832e-13,-0.220252689945288,0.062,0.147,6.59501088898741e-09
"UIMC1",2.49624909411748e-13,-0.149849793060943,0.035,0.101,6.64676246290661e-09
"PIBF1",2.49694619645928e-13,-0.255806460403996,0.068,0.158,6.64861863731213e-09
"RPS19",2.52423607119034e-13,0.848024849618596,0.343,0.215,6.72128338675852e-09
"PRELP",2.59516057660296e-13,-0.45781488825707,0.118,0.23,6.9101340673207e-09
"PXK",2.65641124894764e-13,-0.257179815959595,0.036,0.103,7.07322623257289e-09
"PPWD1",2.68508726670816e-13,-0.198095843620388,0.059,0.142,7.14958186506381e-09
"TPCN1",2.82533009144642e-13,-0.354404321103339,0.083,0.18,7.52300643449438e-09
"UQCRH",2.86615370828666e-13,0.705966605220966,0.402,0.284,7.6317074790549e-09
"MDN1",2.87842857534309e-13,-0.255606175787912,0.058,0.14,7.66439176756605e-09
"ATXN2",3.00889587216153e-13,-0.199320815133561,0.154,0.289,8.01178703880449e-09
"PXDNL",3.0127346358935e-13,-0.128727200481756,0.079,0.177,8.02200851499362e-09
"CHRNE",3.02037572699374e-13,-0.184588673190474,0.094,0.199,8.04235444826623e-09
"SRSF6",3.07284632911792e-13,-0.271120211195211,0.092,0.194,8.18206792054227e-09
"KLRD1",3.24328960955182e-13,-0.148276109123829,0.049,0.126,8.63590724335362e-09
"DNASE1",3.2907218938612e-13,-0.259531259124133,0.051,0.128,8.7622051867842e-09
"TSPAN4",3.29926517222981e-13,-0.260884817850542,0.041,0.11,8.78495337409632e-09
"ZNF37A",3.35769030329078e-13,-0.214762936678155,0.086,0.186,8.94052197057235e-09
"OIP5-AS1",3.39279793966043e-13,-0.343033717362082,0.267,0.432,9.03400307393383e-09
"SOX6",3.48364747937888e-13,-0.242661747650406,0.117,0.233,9.27590814334214e-09
"TACC2",3.48550726385723e-13,-0.243311205333568,0.169,0.309,9.28086019147266e-09
"SGSM2",3.52970635864256e-13,-0.157893144732692,0.037,0.104,9.39854912115755e-09
"LYPLAL1",3.57479471116518e-13,-0.303561245481631,0.071,0.161,9.51860587741954e-09
"TRMT9B",3.60636290624192e-13,-0.217754516307101,0.117,0.233,9.60266251045036e-09
"MIR1-1HG",3.76790652337348e-13,-0.14079184662826,0.051,0.129,1.00328046997866e-08
"ZNF208",3.78942471046255e-13,-0.375257329070195,0.124,0.24,1.00901011765486e-08
"SLC2A11",3.8010160556958e-13,-0.264354799135566,0.077,0.172,1.01209654515012e-08
"TTC19",3.8120084799056e-13,-0.261781476690069,0.084,0.181,1.01502349794446e-08
"TIAL1",3.88646805123649e-13,-0.282581066385182,0.091,0.192,1.03484984800274e-08
"NCOR2",3.8948156643627e-13,-0.292132766936423,0.07,0.159,1.03707256694986e-08
"NMNAT3",3.90576498756683e-13,-0.30241932721258,0.048,0.123,1.03998804323942e-08
"ZNF207",4.1262738986103e-13,-0.30682015281559,0.338,0.524,1.09870295098296e-08
"LINC01355",4.13731160590149e-13,-0.227365475364852,0.052,0.131,1.10164196130339e-08
"L3MBTL1",4.24494473518692e-13,-0.146397819152896,0.037,0.104,1.13030143463822e-08
"CORO1C",4.25310421423745e-13,-0.190607846714825,0.052,0.129,1.13247405912501e-08
"DZIP3",4.304783489912e-13,-0.154340249543477,0.047,0.121,1.14623469985887e-08
"RBM14",4.42387221276902e-13,-0.211493109937363,0.044,0.117,1.17794445409401e-08
"FBXO22",4.52447001965965e-13,-0.30329705403286,0.087,0.186,1.20473063213477e-08
"C20orf194",4.67139476759351e-13,-0.199665541954688,0.07,0.159,1.24385228476712e-08
"AC005261.1",4.78506840290449e-13,-0.146510447033509,0.106,0.218,1.27412016364138e-08
"ANAPC5",4.8000020212427e-13,-0.232264297834318,0.124,0.241,1.27809653819629e-08
"TRIM22",4.87264207819806e-13,-0.484958813209741,0.049,0.123,1.2974384061618e-08
"LINC00342",4.91614176503499e-13,-0.273302264080936,0.123,0.24,1.30902106777587e-08
"SCAI",5.07406680419741e-13,-0.203412827285482,0.049,0.125,1.35107176795364e-08
"EXOC6B",5.11641642801099e-13,-0.17583700076152,0.14,0.267,1.36234820228649e-08
"MRPS25",5.17425382795229e-13,-0.197109879013404,0.125,0.244,1.37774856676886e-08
"RBM39",5.22361019973398e-13,-0.366477100026101,0.347,0.522,1.39089068788317e-08
"FBXW7",5.84348187823694e-13,-0.143435473737841,0.128,0.251,1.55594391971815e-08
"Z83843.1",6.12315821710877e-13,-0.219472693591005,0.148,0.278,1.63041333846955e-08
"ZNF506",6.14990895210203e-13,-0.150036220451214,0.124,0.244,1.63753625667621e-08
"RPL17",6.52710233981672e-13,0.689769254521531,0.373,0.246,1.737971540023e-08
"XIAP",6.72009102199821e-13,-0.266922762194632,0.097,0.2,1.78935863642746e-08
"EZH1",6.77927718944969e-13,-0.279235539080158,0.096,0.199,1.80511813723477e-08
"PPP4R1",6.92895686634167e-13,-0.105871727129487,0.044,0.117,1.8449733448008e-08
"SENP6",6.9954696638107e-13,-0.30883542701414,0.129,0.246,1.86268370738287e-08
"NOC2L",7.15704757218884e-13,-0.289268904621687,0.046,0.118,1.90570705704672e-08
"CCAR1",7.20728535315564e-13,-0.266997912358641,0.082,0.177,1.91908387098475e-08
"RIC3",7.21505252597132e-13,-0.130513891956062,0.07,0.159,1.92115203609038e-08
"RBM6",7.22309604430036e-13,-0.201908509089764,0.261,0.435,1.92329378371586e-08
"SUPT20H",7.38719723658637e-13,-0.22800154375759,0.072,0.162,1.96698900818585e-08
"EPS15L1",7.44609288199585e-13,-0.209864387659852,0.051,0.128,1.98267115168904e-08
"KLC1",7.65447970379559e-13,-0.352957437000711,0.157,0.284,2.03815831072965e-08
"MED17",7.74561983268227e-13,-0.131591796273892,0.058,0.139,2.06242619284831e-08
"DCP1A",7.7520054668255e-13,-0.196066093809534,0.04,0.109,2.06412649565163e-08
"ZNF562",8.54788132833098e-13,-0.2132090009106,0.069,0.158,2.27604436129469e-08
"SYNPO2",8.82391473844542e-13,-0.33749913854313,0.174,0.312,2.34954377740586e-08
"RPS15A",8.84945865390447e-13,0.732364875017439,0.35,0.221,2.35634535577514e-08
"TOMM40",8.89416166810802e-13,-0.181908213276629,0.042,0.112,2.36824842736712e-08
"CD46",9.00058758597429e-13,-0.230115183156561,0.167,0.303,2.39658645651738e-08
"CLEC2D",9.03360226843496e-13,-0.232454775859897,0.118,0.233,2.40537727601618e-08
"ATP11B",9.60538836062531e-13,-0.106608128995533,0.048,0.123,2.5576267587837e-08
"NBEA",9.80746578800074e-13,-0.286669846283584,0.094,0.196,2.61143391537096e-08
"IRF3",9.93377996209596e-13,-0.35129600982235,0.058,0.137,2.64506759050729e-08
"MTRF1L",1.00942395379802e-12,-0.254456143310281,0.05,0.125,2.687793161778e-08
"TUBE1",1.02519205887297e-12,-0.182540794547708,0.13,0.252,2.72977889516106e-08
"SLC38A6",1.03729792839125e-12,-0.196430057608153,0.046,0.118,2.76201319392737e-08
"ZNF138",1.0693519896099e-12,-0.227043614484903,0.047,0.12,2.84736354273428e-08
"DYNC2H1",1.12322206517466e-12,-0.375965512286779,0.039,0.106,2.99080339294056e-08
"SNAPC3",1.16753387593025e-12,-0.229712245344807,0.06,0.142,3.10879245143948e-08
"LINC00662",1.18447708251441e-12,-0.276334338907102,0.091,0.191,3.15390712761111e-08
"ZNF445",1.196905926398e-12,-0.307191315279177,0.053,0.129,3.18700141021996e-08
"DDHD2",1.20077133990265e-12,-0.287737952871097,0.046,0.117,3.19729384675878e-08
"ZNF519",1.24720427606145e-12,-0.311653697844949,0.037,0.101,3.32093082586883e-08
"CD36",1.26094643008635e-12,0.814484603337536,0.426,0.33,3.35752205939091e-08
"ASPSCR1",1.27396965212327e-12,-0.283817243081718,0.038,0.104,3.39219899270862e-08
"DNAJC1",1.27716350763774e-12,-0.319657713202201,0.063,0.145,3.40070327178702e-08
"U2SURP",1.31391879013245e-12,-0.288059285323181,0.179,0.319,3.49857156248568e-08
"KIAA2026",1.32267308238736e-12,-0.253737444120331,0.112,0.222,3.52188161647281e-08
"GABPB1-AS1",1.34873476767891e-12,-0.409695965451715,0.223,0.374,3.59127606589864e-08
"MTX3",1.36256482841573e-12,-0.121795787551882,0.041,0.11,3.62810136862255e-08
"ATXN7",1.36720864531703e-12,-0.27592281584944,0.076,0.166,3.64046645988566e-08
"PER3",1.40075143739695e-12,-0.243146908738583,0.063,0.147,3.72978085235685e-08
"RPL3",1.4073880794964e-12,0.80320330140103,0.293,0.172,3.74745223927507e-08
"RNF169",1.41331738671669e-12,-0.287632174369286,0.064,0.147,3.76324020561054e-08
"RPL35",1.41434832804884e-12,0.67730965205079,0.351,0.216,3.76598529309564e-08
"MYO6",1.45184297382495e-12,-0.250223381311443,0.048,0.121,3.86582228640369e-08
"FAM160B2",1.45304487465753e-12,-0.263704662383703,0.047,0.12,3.8690225877506e-08
"SYNM",1.58032777208796e-12,-0.300370970968907,0.156,0.285,4.20793875873862e-08
"ZNF528",1.63265692766059e-12,-0.172297147613606,0.047,0.12,4.34727560128186e-08
"PRPF39",1.63787693978566e-12,-0.251356383714639,0.037,0.101,4.36117492756729e-08
"DDX19A",1.65936125711088e-12,-0.212977336185529,0.037,0.101,4.41838121930913e-08
"ZNF638",1.73380039125142e-12,-0.348357828751972,0.258,0.416,4.61659030178517e-08
"CEP192",1.76615647154017e-12,-0.271084355248304,0.055,0.132,4.70274483677002e-08
"RUBCN",1.7722592566745e-12,-0.164615476328269,0.046,0.118,4.7189947227472e-08
"METTL2B",1.81809373640026e-12,-0.19064960428624,0.039,0.106,4.84103819191297e-08
"INTS6L",1.84747027485643e-12,-0.112140676988706,0.072,0.161,4.91925910086022e-08
"RNF217",1.86544289574628e-12,-0.133282503920251,0.06,0.142,4.96711479850361e-08
"IFRD1",1.87608710168235e-12,-0.11648322219884,0.082,0.177,4.99545712564959e-08
"ADGRA3",1.87834053501825e-12,-0.139450839976616,0.063,0.147,5.00145734259308e-08
"AC100830.1",1.89463450801867e-12,-0.134760701092358,0.093,0.196,5.04484330450131e-08
"SGIP1",1.91062865089047e-12,-0.614150669908508,0.047,0.117,5.08743090872606e-08
"HERC4",2.00526308208266e-12,-0.178904701279434,0.138,0.262,5.33941400866149e-08
"SLC33A1",2.00605700596967e-12,-0.127634106862594,0.072,0.161,5.34152798979544e-08
"FAM219B",2.02519931308072e-12,-0.205874357805095,0.098,0.202,5.39249821094002e-08
"NUTM2A-AS1",2.06654705315602e-12,-0.167482175208517,0.126,0.243,5.50259483843853e-08
"HNRNPH1",2.09662044268263e-12,-0.260695236447942,0.26,0.424,5.58267125273103e-08
"INTU",2.1061122758417e-12,-0.159567257993656,0.138,0.263,5.60794515688369e-08
"DGKZ",2.15133255891123e-12,-0.167598173228289,0.1,0.203,5.72835320461292e-08
"THAP6",2.17967506590373e-12,-0.241320524364894,0.056,0.134,5.80382079798186e-08
"SYMPK",2.32881219781428e-12,-0.302087333009818,0.061,0.14,6.20092823912009e-08
"PDXDC1",2.42210939642488e-12,-0.204786772981084,0.059,0.139,6.44935068986053e-08
"EIF4E2",2.47545723104192e-12,-0.174441421676886,0.049,0.121,6.59139996909533e-08
"RPS9",2.54314027216538e-12,0.764651918745177,0.354,0.233,6.77161960269475e-08
"NOL3",2.60746650228569e-12,-0.230232473048676,0.064,0.147,6.94290105563611e-08
"JARID2",2.64849317689636e-12,-0.126379074510583,0.073,0.162,7.05214278212193e-08
"COL4A5",2.68216776219599e-12,-0.184060786938938,0.052,0.128,7.14180810039927e-08
"RSRC2",2.72376173524038e-12,-0.208041379455612,0.134,0.252,7.25256037242455e-08
"AC097448.1",2.73874878943616e-12,-0.122173328857434,0.049,0.123,7.29246640163166e-08
"COMMD2",2.75835084754551e-12,-0.219534501003493,0.05,0.123,7.34466080175944e-08
"RNF114",2.7606831403005e-12,-0.184205095479961,0.052,0.126,7.35087099767813e-08
"RBM12B",2.81498660986832e-12,-0.15022699520511,0.139,0.263,7.49546484609636e-08
"AC009120.2",2.8566407179604e-12,-0.255993916495171,0.037,0.101,7.60637723971315e-08
"ATP9B",2.88449135956677e-12,-0.212497119892221,0.074,0.162,7.68053514311844e-08
"MAGI2",2.90267881217451e-12,-0.177391502243684,0.082,0.177,7.72896287317708e-08
"AC083843.3",2.94792258953449e-12,-0.103832650245213,0.089,0.189,7.84943347915348e-08
"AC092828.1",3.10023992416416e-12,-0.195835925851298,0.088,0.185,8.25500884607191e-08
"TP53BP1",3.10452238886886e-12,-0.213809133437131,0.062,0.144,8.26641176484112e-08
"AFF4",3.13278536649701e-12,-0.134570674282403,0.115,0.227,8.34166759537159e-08
"NHSL1",3.13974191249387e-12,-0.10973127491203,0.056,0.134,8.36019079039742e-08
"CYLD",3.15460319268924e-12,-0.162316200494397,0.082,0.175,8.39976192117364e-08
"RAD50",3.26027603147911e-12,-0.250857053802333,0.103,0.207,8.68113698901944e-08
"STX2",3.37916571678544e-12,-0.253443474957966,0.044,0.112,8.99770455408459e-08
"MYPN",3.4195707226347e-12,-0.123989555559111,0.096,0.199,9.10529096315941e-08
"EPHX2",3.50511082661984e-12,-0.127670230819811,0.05,0.125,9.33305859804064e-08
"PDE8B",3.52776752154172e-12,-0.206211354356144,0.104,0.21,9.39338657960915e-08
"NFKBIZ",3.61820292306655e-12,-0.406144842153995,0.044,0.112,9.63418892324929e-08
"KANSL1",3.71367556196859e-12,-0.18575361294008,0.169,0.306,9.88840391885376e-08
"TOR1AIP2",3.71618253861402e-12,-0.182299108442919,0.087,0.183,9.89507924556755e-08
"ZBTB25",3.73100886320753e-12,-0.16113364272402,0.086,0.181,9.93455730006268e-08
"FBLN2",3.76443506268588e-12,-0.545206014148022,0.078,0.164,1.00235612414137e-07
"CARHSP1",3.91831289266626e-12,-0.210208085439206,0.04,0.106,1.04332917393025e-07
