"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CLASP2",0.00376801231708969,-0.109631008045841,0.124,0.136,1
"ANKH",0.0039271088052689,-0.143581984571779,0.103,0.114,1
"ENTPD4",0.00441365433876677,-0.116814262241641,0.127,0.139,1
"KMT2E",0.0045196667621629,-0.110333219313555,0.544,0.564,1
"STX7",0.00461279316948751,-0.103223789484215,0.191,0.172,1
"CNST",0.00504891963794317,-0.10538334142461,0.154,0.167,1
"OTUD4",0.00519078163934981,-0.107753811684342,0.136,0.148,1
"CEMIP2",0.00519277399388794,-0.140250930396662,0.281,0.294,1
"DUSP5",0.00522360888733886,-0.190099196168882,0.245,0.255,1
"MAVS",0.00573537327181844,-0.168353436905528,0.091,0.1,1
"MAD1L1",0.0058171449559429,0.100889121773042,0.209,0.2,1
"FAM111A",0.00657163703167505,-0.124965661992971,0.231,0.244,1
"TUT7",0.00738865486818291,-0.10720860306238,0.25,0.261,1
"SRGAP2",0.00754959400615203,-0.119497239169192,0.13,0.14,1
"EIF2AK2",0.0078940168461918,-0.132602235021469,0.193,0.206,1
"N4BP2",0.00813055160495334,-0.131241112399849,0.108,0.118,1
"UBA6",0.00813617179061816,-0.10051999174676,0.151,0.162,1
"YLPM1",0.00815095282014673,-0.106463766702139,0.138,0.15,1
"ATP2A2",0.00818995159355503,-0.116636122355203,0.156,0.165,1
"RBM28",0.00884178887712146,-0.103271131344887,0.115,0.126,1
"AHR",0.00915899867980092,-0.123143613178763,0.206,0.216,1
"PPP1R10",0.00943941032250252,-0.13596975734,0.395,0.403,1
"ORMDL1",0.0103716622484485,-0.101607374660869,0.336,0.353,1
"LAT",0.0103804701633806,0.143012808223708,0.426,0.445,1
"PILRB",0.0105797851278181,-0.121697208883163,0.091,0.101,1
"WTAP",0.010820077867726,-0.143076726637763,0.415,0.43,1
"CNOT2",0.0119764270324621,-0.112274770041304,0.273,0.284,1
"SEC31A",0.0142160637886394,-0.137680293415628,0.277,0.289,1
"SYNE3",0.0145469946839092,-0.104872825112675,0.096,0.105,1
"ERCC6L2",0.0147697439589617,-0.129704082374639,0.109,0.118,1
"TUBB4B",0.0149023995187785,-0.142607936580489,0.433,0.441,1
"MT-ND3",0.0149400544173465,0.349001968088106,0.891,0.969,1
"NFKB2",0.0157021557215622,-0.148519283587749,0.174,0.181,1
"GOLGA3",0.0164098991492337,-0.120813680047339,0.12,0.13,1
"KMT2C",0.0178706168677314,-0.17111457103874,0.36,0.371,1
"RCOR3",0.0188814663803784,-0.105934040339225,0.131,0.141,1
"NEMF",0.0214491946878371,-0.14460082322642,0.269,0.278,1
"FAR1",0.0214765289738094,-0.105890245555344,0.195,0.179,1
"SEC22B",0.0228930150252641,-0.123802662399776,0.172,0.182,1
"PHACTR4",0.0229671962490096,-0.129732370828338,0.155,0.164,1
"NIPBL",0.0278012745597108,-0.13677185443207,0.367,0.378,1
"SCAF11",0.0280201751741292,-0.144546782672456,0.52,0.537,1
"NUFIP2",0.0287381372940926,-0.127740242268104,0.356,0.369,1
"ZNF280D",0.0294916475264259,-0.148216719838886,0.125,0.133,1
"USP12",0.0300579247793291,-0.103706054334335,0.133,0.14,1
"PJA2",0.0301742023956315,-0.138430246721422,0.347,0.357,1
"CXCR3",0.0302958176880952,0.189654293472488,0.22,0.222,1
"SERINC5",0.0304251348026969,-0.137543194820476,0.113,0.12,1
"THOC2",0.0313537195235902,-0.127646689384572,0.277,0.289,1
"TTN",0.0314291362554363,0.202229972133125,0.093,0.1,1
"SLC38A2",0.0322787965733585,-0.152739671654076,0.484,0.489,1
"IDH2",0.0326308476689531,0.105772699860287,0.336,0.335,1
"SNX13",0.0348621643099862,-0.117576405064545,0.119,0.127,1
"SOS2",0.0364756296270239,-0.102907812911561,0.157,0.166,1
"DMXL1",0.0366625493466463,-0.111620791308444,0.119,0.127,1
"ANKRD10",0.0375862231354871,-0.150752672842089,0.222,0.232,1
"PARP14",0.0378358844304935,-0.272935189493755,0.278,0.284,1
"MARK3",0.0393756520191955,-0.137332925702892,0.245,0.253,1
"ANKHD1",0.0396886041546488,-0.117630283906191,0.345,0.356,1
"LPP",0.0410832698712296,-0.14532878369059,0.192,0.201,1
"HIPK3",0.0488710903331146,-0.128842841091422,0.259,0.265,1
"MDM4",0.0501103438743222,-0.205580098154254,0.273,0.279,1
"KIAA0232",0.0503574353876871,-0.119343784091932,0.157,0.164,1
"FRMD4B",0.0555862167894985,-0.201894154616782,0.134,0.138,1
"PAPOLA",0.0563291133271692,-0.107335654591854,0.424,0.438,1
"TASOR2",0.0639470885451453,-0.130333895999352,0.149,0.157,1
"KIDINS220",0.0684138215237359,-0.140771069029989,0.242,0.248,1
"SP3",0.0713205761371315,-0.104945420034332,0.267,0.274,1
"HECTD1",0.0722841436785385,-0.120012122786509,0.201,0.208,1
"GOLGA4",0.0753644970851881,-0.11882956023862,0.394,0.403,1
"PRF1",0.0786295433735204,-0.101288017805182,0.437,0.422,1
"WSB1",0.0797369237411822,-0.286922155083142,0.503,0.523,1
"NFKB1",0.081382313544,-0.266977800720541,0.308,0.31,1
"DIP2A",0.0855809427709159,-0.110513089714439,0.236,0.249,1
"MAML2",0.0922926651310376,-0.126956631434457,0.187,0.192,1
"PDS5B",0.0998046290700357,-0.104969457869615,0.155,0.161,1
"LIMA1",0.101884577111523,-0.112601868219883,0.16,0.17,1
"STAT2",0.108033547483716,-0.151926952957748,0.16,0.166,1
"CREBRF",0.10918856019001,-0.123915310560769,0.239,0.247,1
"INSIG1",0.109531936557567,-0.153051540831745,0.245,0.251,1
"DYRK1A",0.115457553883892,-0.116160863474265,0.181,0.186,1
"SRSF6",0.118942758618443,-0.114123838362656,0.178,0.167,1
"SBF2",0.119864517770668,-0.103400551324314,0.106,0.098,1
"NFIC",0.120381188765872,-0.105533466371223,0.124,0.115,1
"NBEAL1",0.124608127224661,-0.148905042673751,0.14,0.146,1
"USP47",0.126096421085786,-0.103018397789036,0.242,0.25,1
"KDM6B",0.126961691280741,-0.278756671540332,0.253,0.234,1
"ZNF292",0.130564439345157,-0.152551990873965,0.304,0.312,1
"SH2D1A",0.133980136052117,0.116221352240548,0.308,0.316,1
"PPIP5K2",0.14019321269533,-0.107693419140485,0.196,0.201,1
"CREB3L2",0.162366027252014,-0.109370793534567,0.103,0.108,1
"MKLN1",0.166159453701481,-0.114191589044588,0.184,0.189,1
"TRIP12",0.191773329180083,-0.106333498294085,0.289,0.293,1
"RIF1",0.192974547249826,-0.144402593019252,0.207,0.212,1
"PRDM2",0.205335682780037,-0.1352198228765,0.252,0.255,1
"STAT6",0.20593204317079,-0.116856685144246,0.222,0.226,1
"HNRNPDL",0.209900778519519,-0.108474451149115,0.748,0.753,1
"NF1",0.25762368842277,-0.128153634839138,0.111,0.104,1
"CREM",0.258317076939227,-0.395105993419924,0.386,0.356,1
"ZKSCAN1",0.262195398651106,-0.185695128148851,0.15,0.152,1
"MT-ATP6",0.284852284023043,0.222418126895957,0.969,0.989,1
"FOSL2",0.287133335008327,-0.153152479553807,0.347,0.348,1
"MLXIP",0.290248263788776,-0.244907627260055,0.107,0.109,1
"YPEL2",0.305497843134726,-0.107088983951371,0.112,0.107,1
"MED13L",0.309286131840174,-0.180041777616867,0.236,0.238,1
"SKIL",0.325428033274472,-0.114825163242876,0.281,0.273,1
"BCL3",0.356593117813226,-0.162052122492392,0.19,0.176,1
"ZNF267",0.370544975189209,-0.118571996935867,0.222,0.222,1
"PIM3",0.371888986653817,-0.124904661456333,0.266,0.266,1
"ARHGAP10",0.380145380965171,-0.12708134907568,0.105,0.107,1
"TXNIP",0.392080865478697,-0.37309966591049,0.876,0.766,1
"TTF1",0.421682211242435,-0.101973925570193,0.11,0.113,1
"RNMT",0.427444074155273,-0.133570063201893,0.255,0.256,1
"GK5",0.469926712802223,-0.101246961438223,0.138,0.133,1
"CCL4",0.474656557058095,-0.282417239876685,0.683,0.632,1
"ATXN3",0.484567638772383,-0.156946090638158,0.131,0.132,1
"REV3L",0.488348537274631,-0.194067914214723,0.197,0.197,1
"SPEN",0.489723061890453,-0.128852955580176,0.255,0.247,1
"NFE2L2",0.499497619409361,-0.146397989739021,0.435,0.437,1
"BAZ2B",0.500318587026461,-0.214917271286445,0.189,0.181,1
"ITPR1",0.519968624377319,-0.121668512564477,0.151,0.152,1
"PHIP",0.53161116869989,-0.108754071614226,0.342,0.334,1
"PDE4D",0.54184696052592,-0.121123187808487,0.141,0.135,1
"CDKN1B",0.54561304651586,-0.1200348663729,0.549,0.538,1
"MED13",0.558494112814284,-0.116889847682897,0.171,0.17,1
"SERPINB6",0.579865468437204,-0.10811722302741,0.22,0.213,1
"MKNK1",0.581301275085683,-0.133390406747348,0.131,0.132,1
"GTF2I",0.587529289460955,-0.127130228940085,0.293,0.288,1
"XCL1",0.675101037722039,-0.123456325254716,0.187,0.192,1
"ZNF518A",0.678884847122015,-0.136072437741141,0.106,0.103,1
"AHCTF1",0.685297456089539,-0.106163528212228,0.174,0.169,1
"RGS1",0.693517180633597,-0.192602837705595,0.354,0.344,1
"FOXO3",0.703672419484607,-0.100070082251347,0.173,0.172,1
"PAG1",0.759688443181235,-0.100155803571935,0.286,0.284,1
"KAT6A",0.780653820678079,-0.10902206925472,0.267,0.265,1
"GATAD1",0.79679153310055,-0.219440303659774,0.156,0.153,1
"BOD1L1",0.815413600495394,-0.114103702382139,0.451,0.449,1
"LINC-PINT",0.821223591892083,-0.114288293819171,0.233,0.231,1
"CSRNP1",0.922267545173344,-0.121875822391729,0.386,0.371,1
"MCL1",0.929234737563202,-0.15867111138576,0.677,0.682,1
"NEAT1",0.931072452501206,-0.254240939517302,0.647,0.679,1
