"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM60",0.138590840614108,0.186023262141374,0.1,0.063,1
"METTL23",0.139186848042668,0.18773649558892,0.18,0.135,1
"CTSC",0.139221373560124,0.275638224757642,0.209,0.167,1
"RELCH",0.139301148620954,0.188262057698913,0.13,0.087,1
"CD1C",0.139357215003267,0.239409043083881,0.127,0.087,1
"ANKRD44",0.139416053764592,-0.343091162398443,0.613,0.69,1
"MRPL55",0.139457181915408,0.14018629475195,0.14,0.095,1
"SHMT2",0.139474177108423,0.227108705745613,0.271,0.222,1
"RALGAPA1",0.14035636256716,-0.241354667859135,0.32,0.389,1
"LSM7",0.140413677429636,0.168870382264903,0.586,0.595,1
